business_id,country,business_creation_date,first_offer_creation_date,trailing_30d_sales_at_first_offer_creation_date,first_offer_amount,first_offer_interest_rate,first_view_timestamp,first_acceptance_date
92c31f16-b46a-46d7-8c85-64ca4ceba8db,US,2017-02-19,2020-02-02,55589.23,37300.0,0.0425,2020-05-11 23:01:13,
dc21dbb3-b769-447c-9a10-cf6ff7c42153,UK,2017-10-13,2020-02-17,65743.29,84500.0,0.0443,,
f1c7653b-cd1c-4f14-b942-7350959929c3,US,2019-07-08,2020-02-07,1838.09,2700.0,0.0708,,
1804290b-7e4f-48ee-9093-ac00a082e7e0,US,2019-05-08,2020-02-28,59769.21,60300.0,0.0751,2020-05-25 15:55:50,2020-06-03
4aafdb07-a003-4fa2-a573-245a754d69aa,UK,2018-03-02,2020-02-13,1898.58,2000.0,0.0694,,
5878a3f2-183a-4201-a7b5-709b6621c6f5,US,2015-07-10,2020-02-17,3019.27,1800.0,0.0587,2020-03-11 14:46:14,
0e04bd60-21f5-4b94-bf02-6649656cff88,US,2016-10-01,2020-02-16,137816.33,111900.0,0.0483,,
0fbcaefe-7c56-4d94-8b3b-79eb6dc41aa6,US,2018-12-17,2020-02-08,9150.17,8800.0,0.0712,,
86ce6d83-acae-4e50-8cee-09e286a493bd,US,2017-05-05,2020-02-25,74923.84,48000.0,0.0452,2020-02-25 12:53:58,
c726a530-08a2-418d-9256-f9cd9f7e4a45,UK,2019-03-10,,,,,,
6cbcbde5-a185-4026-a9d5-2d6c27d09241,US,2018-01-16,2020-02-13,2893.38,4100.0,0.0534,,
fc4e55a1-9de8-4561-b091-d15b8abff463,US,2018-11-27,,,,,,
728c7a18-fdcb-4965-b031-c1073bbcd6a2,UK,2017-12-16,,,,,,
85e927d3-ffca-4049-9cb6-e52448d8c17b,US,2019-05-02,2020-02-02,3187.75,4500.0,0.0636,,
521eed8b-2866-43ce-a283-8400e129e7fd,UK,2018-11-11,2020-02-16,50743.72,18500.0,0.056,,
f283b94d-60a4-466b-9e07-01953b9a4d1a,US,2016-12-11,,,,,,
78d7901a-bca1-46cd-8908-29b45c2dfc51,US,2019-06-29,2020-02-07,50679.39,40200.0,0.0659,2020-03-30 08:20:32,
1ef3a671-6dba-4818-b373-ccc75861295f,US,2018-02-11,2020-02-26,2548.18,2000.0,0.0777,,
ef8f9638-2f8f-4490-9963-a009c8180db6,US,2018-06-02,,,,,,
4ff14d23-3d6f-4ddc-a982-6b740f6029a9,US,2016-10-13,2020-02-06,20700.01,12100.0,0.0724,2020-05-20 15:07:42,
d9993f91-5658-488a-ab6f-2f4d5cd498c0,US,2017-05-21,2020-02-19,23685.55,42800.0,0.071,2020-03-21 21:05:02,
24b675b0-252d-4cf7-b5d4-7e3ab8f1cae5,,2017-07-29,2020-02-18,1500.21,2300.0,0.0714,2020-02-20 12:17:49,2020-03-29
b3d12430-681f-43cf-8fe0-abbe1c104d6a,US,2018-04-26,,,,,,
61fadb94-bac3-4f57-b1b0-23a3c7c96e19,US,2018-11-09,2020-02-25,5769.91,3000.0,0.06,,
b198e0b5-9e22-40fc-aa85-e2eec8884ec3,US,2018-12-19,2020-02-06,1503.18,1900.0,0.0787,2020-02-17 10:51:29,
acdfc593-1b64-4407-a234-8562c867b813,US,2017-09-16,2020-02-25,1666.29,900.0,0.0677,,
f0d0f39f-7b74-4e40-abfc-dc67b462a755,US,2017-07-08,2020-02-01,3012.46,1500.0,0.0726,,
0e4ac4f7-3738-47ac-8fa8-b0b8820de487,UK,2017-07-15,2020-02-26,1500.07,2200.0,0.0772,2020-03-13 08:39:59,2020-03-23
4b440e92-68c1-4458-ade3-6a9a9fdef00e,US,2017-05-06,2020-02-28,140807.46,180900.0,0.0554,2020-04-22 04:51:52,
ea66fa25-b100-4692-ab27-9e9656ca7603,US,2018-04-20,2020-02-06,17663.91,27700.0,0.0742,,
c010cad2-44a7-4d4e-8d73-2471464da338,UK,2019-03-07,2020-02-04,6895.07,7100.0,0.0727,2020-02-23 21:11:27,2020-02-26
7a8beb89-b8a1-4ee4-94be-376aa8931f2b,US,2018-09-07,,,,,,
684d63d8-77c9-478b-84fb-39a0694fddc4,US,2019-02-06,2020-02-22,1867.18,1800.0,0.0665,2020-02-23 02:31:05,2020-02-25
74326718-9338-49e2-a829-b2e2584349fd,US,2019-04-23,2020-02-10,36063.0,22600.0,0.0883,,
fefb5e3b-bb16-415c-878c-2ab5817198cc,US,2015-10-26,2020-02-10,1507.9,1100.0,0.071,2020-04-27 21:15:54,2020-05-16
e7084aed-8331-475f-947d-741354d2a152,US,2019-02-12,,,,,,
ca647e64-f1a6-4430-84ca-216cf5542c46,US,2018-12-18,,,,,,
643f1f0b-10dc-4dff-854e-d1aa7a064cb3,UK,2016-12-19,2020-02-09,8343.44,9700.0,0.0601,2020-02-15 10:12:13,
61e19db2-d333-47b9-8885-1d2cfb994368,US,2017-02-11,2020-02-22,1513.57,1000.0,0.0573,,
2539c0d6-f48a-438e-aba5-df65efe8baea,US,2016-12-16,2020-02-11,107396.7,51500.0,0.0635,,
11b66680-014b-4b14-af14-b570c1069ad1,US,2018-04-21,2020-02-27,1556.0,1900.0,0.052,,
12bf48a8-514e-451f-b3d9-a978810b2bd9,US,2018-05-06,2020-02-27,66024.82,94500.0,0.0748,,
5fcef4fa-3ead-4770-8cda-51df9f82effa,US,2017-12-19,2020-02-02,3525.98,2500.0,0.087,,
bcad18a5-2bd2-4669-8ec1-ed2053f5cb33,US,2017-07-02,2020-02-12,27700.4,47500.0,0.0563,2020-03-19 16:53:21,2020-04-28
e1f8d2a6-ce6f-4dac-87ee-e6e2b9b47f1b,UK,2019-01-06,,,,,,
4750b952-92b3-48f2-b7db-b2ad40f824dd,UK,2016-06-14,,,,,,
8d43930d-9a65-4375-90c1-ebdccc7c9318,US,2018-04-02,2020-02-13,30817.56,36400.0,0.0589,2020-03-23 15:40:46,2020-03-28
e73eb4f0-f57b-4938-90d9-2fdb76818d69,US,2019-06-22,2020-02-19,11952.83,3300.0,0.0751,,
7f01a68a-88b8-4b7f-b795-e09e8d91e1ed,US,2019-02-27,2020-02-18,2795.65,2100.0,0.0686,2020-06-03 19:25:25,
6c36741e-e631-4a55-99b1-30a4d462c3c2,UK,2019-03-27,2020-02-15,1500.31,1200.0,0.0689,,
1d247f68-4bc1-4e9c-8ecf-8e2b5bbe706e,UK,2017-12-18,,,,,,
a156920e-6ec4-4b06-96d8-8c5a67170dda,US,,2020-02-13,79792.12,114300.0,0.0426,,
008bef68-faac-4fc2-9eb6-cde622a664ec,US,,2020-02-23,7243.46,8800.0,0.0558,,
f7a4767d-5222-4884-b69c-37b9d14d8915,US,2016-07-31,2020-02-15,3742.58,4500.0,0.0461,2020-03-17 08:06:15,
80f3448a-2850-454c-9afb-0873a84bcf50,UK,2017-05-14,2020-02-05,1557.86,1500.0,0.0649,2020-05-22 09:02:57,
05b19710-6836-428e-bf96-f4654cce5acf,US,2018-08-27,2020-02-24,2335.62,700.0,0.0751,,
76b3e30f-b312-45af-921c-e96e4816f98f,US,2017-04-11,2020-02-05,128486.55,96800.0,0.0506,2020-02-29 18:30:09,
4503f151-d34b-441e-b2e5-75983d658a74,US,2019-05-13,2020-02-27,1500.0,1900.0,0.06,2020-03-14 19:52:51,2020-04-14
e1944a8e-0ac9-4267-8d74-0450eaf86d53,US,2019-07-09,2020-02-11,14774.46,13000.0,0.0638,,
d7bf3df5-d22d-402e-b8ea-3215f21d966e,US,2017-04-14,2020-02-05,11948.65,6800.0,0.0654,2020-02-10 07:13:45,2020-02-20
8b522931-35fa-40b9-ad84-45da4deadd25,US,2019-06-03,2020-02-12,58887.91,98500.0,0.0778,2020-02-13 14:29:36,2020-02-29
429c5b6c-b2e6-4fe0-af57-eb38333604db,US,2016-10-17,2020-02-15,1504.49,1600.0,0.0759,,
ff757bd9-79f1-4f99-b71c-701ead4eb2a5,US,2018-04-04,2020-02-15,1847.8,2700.0,0.0635,,
842ffe3a-77eb-4873-b7ef-5381b2c0313e,US,2019-01-05,,,,,,
ed58e766-344b-4711-bcfb-5038abd9f12b,US,2019-05-13,2020-02-23,134602.67,206200.0,0.0597,2020-03-03 02:13:28,
4571d385-d38d-4532-ae6c-6389c6c48878,US,2019-01-05,2020-02-05,7805.23,11000.0,0.0537,2020-03-22 05:56:14,
0f89e05d-2456-4c00-a4ab-5dbace074c5d,UK,2018-06-29,2020-02-15,119413.77,160900.0,0.0786,2020-05-14 10:26:11,2020-06-14
1f07f3b7-b241-4cc4-aad0-d17a4a94689e,UK,2016-04-08,,,,,,
2148ff6f-4589-4bd4-81c4-6b3c2da03b69,US,2017-06-15,2020-02-22,1500.0,1800.0,0.0652,2020-03-09 02:37:29,2020-05-11
dbffbf1f-5a48-4617-b649-3408307dad9b,UK,2019-10-22,2020-02-04,7002.4,11100.0,0.0756,2020-02-09 20:30:22,
4e3e9385-38a4-49ed-a304-fe660efecb13,US,2019-03-28,2020-02-13,51628.82,89900.0,0.0788,2020-03-06 14:57:24,2020-03-14
6b95ae60-756b-4b5a-b2ce-3ef02fcefa3d,US,2019-03-18,2020-02-17,3830.89,5100.0,0.0593,2020-02-24 06:44:21,2020-03-19
31299847-d4d4-41b1-a026-c6999db241c3,US,2019-04-18,2020-02-07,1610.2,1400.0,0.0839,,
cb274523-f5fd-4c63-b569-ebf2ce0878b7,US,2016-12-09,2020-02-26,62113.57,37100.0,0.0554,,
f49e1249-30ae-42c8-96a4-aca1b8303d4c,US,2017-10-25,2020-02-06,10293.11,13900.0,0.0791,2020-02-08 09:20:14,
6952852e-2f68-4b33-93de-92dc6948e5e9,US,2017-01-02,2020-02-26,118373.85,176000.0,0.0435,,
b41247f0-ea15-4a26-865b-853c3b8df386,US,2017-08-19,2020-02-10,30895.05,45100.0,0.0531,,
d7c18839-64a2-4122-b221-8ec982d70bdb,US,2019-01-26,2020-02-25,8244.65,7400.0,0.0728,,
79579741-2a9c-4e05-bc68-103c06ba4a0c,US,,2020-02-09,40004.89,49500.0,0.0527,2020-02-22 09:11:37,
98da591f-71dd-4689-9a42-c22c9e238037,US,2017-05-31,,,,,,
a78d9492-959e-4c43-b8fe-57a1f2deebb3,US,2018-09-04,2020-02-24,1609.42,2100.0,0.0668,,
97467e8e-14d3-44c7-bd4e-58b67114ed2d,US,2019-06-08,2020-02-19,32139.82,39000.0,0.0693,2020-02-23 17:03:32,2020-02-29
1c9f2672-44d9-4765-82a3-f3f5bb3d2ea8,US,2019-02-04,2020-02-07,2690.73,2100.0,0.0782,2020-05-23 14:18:38,2020-05-29
cd2ccf34-e81b-47a2-a852-0e6dfea62449,UK,2018-07-10,2020-02-27,28545.83,45000.0,0.085,2020-03-04 06:11:07,2020-03-17
79d94b91-bf89-427a-8abe-a3170a046a43,US,2018-07-05,2020-02-07,78945.15,103100.0,0.056,,
8cbcb0e5-4140-4c8d-80cf-f924e43ce2a7,US,2019-05-31,,,,,,
84881535-cbca-4573-98e7-7f5696c8934b,UK,2017-12-24,2020-02-22,1503.59,1700.0,0.044,,
f4a5c6ab-7871-4059-9a81-16b38ffb624d,US,2018-10-14,2020-02-10,127410.64,82800.0,0.0574,,
5aa291ae-4f3f-4ad4-a78a-8012a229059e,US,2019-07-17,2020-02-24,1500.0,2700.0,0.0653,2020-03-04 13:46:16,2020-03-20
38551f38-bee7-4bc1-81da-2e6b5c9c7f13,US,2018-07-18,,,,,,
4874f806-6d10-4d56-b9e8-8f09923561c1,US,2019-02-14,2020-02-01,2089.39,2800.0,0.0613,,
01295fca-676d-4b65-b1be-9623dfa7b897,UK,2018-03-21,,,,,,
c4a7ea3e-35db-4623-894f-00ec88a4e04c,US,2018-12-30,2020-02-01,1501.3,1400.0,0.0804,,
1979ee90-a77a-4118-b140-edc867e7c253,US,2019-03-25,2020-02-23,27691.69,18500.0,0.0524,,
912f1565-d8d9-4731-a31c-09e2fe89c493,UK,2018-09-29,2020-02-14,63696.25,92700.0,0.0466,2020-03-08 17:59:55,
c48c76a9-d8db-4dee-8ac9-dc0304c90f96,US,2019-09-26,,,,,,
d84d83b6-bc0d-4ad9-96df-e58b31bb7c20,UK,2018-06-30,2020-02-13,15918.06,9500.0,0.0802,2020-02-19 19:56:10,2020-02-19
450cafc3-4680-46e3-a590-37bbc82e3e2b,US,2018-01-19,,,,,,
6df33950-aee0-4de1-a98f-72e9c5ab206d,UK,2018-09-20,2020-02-05,34814.13,48600.0,0.0706,,
ffb6da72-16ff-4ba5-ae16-fbd71d654a05,US,2018-06-16,2020-02-28,2056.11,3600.0,0.0627,2020-03-27 06:10:38,2020-04-22
1f7910c7-8cf3-4b8e-93d4-98766334c3ba,US,2019-09-08,2020-02-21,55072.59,57300.0,0.0611,,
726b4556-6947-4521-a24b-0502bf37e04b,US,2017-04-02,,,,,,
4a5357ef-e16c-4c83-8822-b0ec4cb2e353,US,2019-02-03,,,,,,
333b384c-f0ce-4833-bebb-831c5eb9ea61,US,2016-08-03,2020-02-25,3107.95,6000.0,0.0568,2020-02-25 08:40:20,2020-03-06
203f4c6d-6e95-4844-a87d-b0a56a9ee67b,US,2019-02-06,,,,,,
1181d235-e61f-46c4-81f1-a456def504d9,,2017-07-20,2020-02-20,40782.17,34400.0,0.079,,
093389c6-2aae-49bc-b4be-6bc5327c6748,US,2018-06-17,2020-02-21,62925.11,31900.0,0.0515,2020-04-27 14:18:19,2020-04-30
dd146a87-cef5-4c74-8e12-b63a2a6ce5b4,US,2016-11-17,2020-02-29,25455.58,21300.0,0.0789,2020-03-22 22:50:01,2020-04-14
8e4bfeee-92bf-4665-95e7-16e29814c4ed,US,2019-01-18,2020-02-19,3893.22,2800.0,0.0579,,
28d6ef77-1396-404b-bd7e-b578967a8e47,US,2017-11-27,2020-02-14,6297.47,6900.0,0.0802,,
cf786547-31b4-41d4-861c-0d17819c05ad,US,2017-02-12,2020-02-11,75036.7,53100.0,0.0624,2020-03-15 22:29:28,
22d675e1-edba-45c4-a311-46d11fc48696,US,2019-01-02,2020-02-28,1500.05,1800.0,0.0523,,
ef572b3b-3d46-4477-b2b9-232338019001,UK,2016-09-05,2020-02-25,11814.49,6800.0,0.0615,,
fe105dbf-fc02-4341-8294-0c946d325bc7,US,2019-03-16,2020-02-04,66683.64,79700.0,0.0603,,
af58f516-6099-48dd-bd20-118432dc910c,UK,2016-08-27,2020-02-02,4985.82,8800.0,0.0619,2020-02-26 15:20:59,2020-03-02
c3f070b8-95a8-407b-977f-091139c8fad0,US,2017-07-02,2020-02-03,2972.86,3900.0,0.0522,,
e05be844-fffd-4772-b307-23c4a7499e02,US,2016-09-20,,,,,,
89ac118a-2830-4674-b650-a3c201732594,US,2019-08-31,2020-02-19,3497.53,5800.0,0.069,2020-02-22 17:35:04,2020-03-08
9cb59bee-a683-4363-bd23-d95d31cb80a2,US,,,,,,,
c0660c80-1115-4eff-bc59-90444a19ecb2,US,2018-01-06,2020-02-03,3838.11,5300.0,0.0741,2020-02-20 14:29:32,
946a08d5-cec6-47e4-9156-6da233c67a66,US,2018-09-02,2020-02-16,1502.53,1500.0,0.049,,
75942d42-59a5-42c1-9938-f7c7b6677685,US,2018-05-16,,,,,,
fb7b46cc-b18e-4cca-8884-1a919888d20e,US,2018-06-27,2020-02-21,1541.99,2300.0,0.0646,,
b1a39981-beda-4f15-9376-bd91f0eb20e0,US,2018-05-04,2020-02-15,22371.32,28900.0,0.0575,,
cdbf5997-f541-45ea-b0b1-1ceb20fbd091,US,2016-02-10,2020-02-12,11396.51,9800.0,0.0745,2020-02-12 16:10:22,2020-02-22
82af6921-6eec-47a5-9ebe-3f7ee6cdc6f9,US,2019-02-24,,,,,,
400b61f6-b77e-4841-994b-e328dd8568d1,US,2018-06-29,2020-02-01,1782.14,1600.0,0.0449,2020-02-03 12:35:17,2020-02-20
cbde10e2-67c9-422f-9b35-a924b4c33fc9,US,2019-03-18,2020-02-19,1506.06,1900.0,0.0417,2020-04-27 16:05:25,2020-05-14
7a273dc0-a6b2-4043-ad81-ec4759be9174,US,2019-09-15,2020-02-21,13680.34,23700.0,0.0597,2020-02-29 22:19:44,
e20945eb-901a-4d21-9a86-40574b07a40d,US,2018-10-02,2020-02-07,31272.21,43400.0,0.0483,2020-03-06 11:50:46,2020-03-10
366d4f6f-d2f7-4149-8272-b615e3ef679b,UK,2019-08-13,,,,,,
d25e54d0-5038-444d-96c3-64317f5081bc,US,2018-07-15,2020-02-29,37147.43,31000.0,0.0606,2020-03-02 20:31:26,2020-03-04
6edc07da-cc1f-4ed8-b641-4ee7cb61a54c,,2016-09-12,2020-02-08,1962.36,1600.0,0.0655,,
bc7e7d33-e9c9-4d6b-a377-8c84ff16cc76,US,2018-07-31,2020-02-01,41654.58,67200.0,0.0681,,
2e97d24a-7012-4015-aa9c-c8281c58cdf7,UK,,,,,,,
d3ee405f-7c47-4952-9a46-a7774a254a78,US,2017-09-22,,,,,,
57800cb4-0b47-4c7e-a923-c2863d1a7d71,US,2017-01-10,2020-02-08,144796.76,225500.0,0.0623,,
13e860c5-535e-43b8-bc2f-c276845b5395,US,2019-08-13,2020-02-19,125492.01,198000.0,0.067,2020-05-18 06:16:10,
86635138-7db1-4c3a-8671-7e19eb229061,US,2016-05-15,,,,,,
09c8dfee-da23-467c-abb4-863995593d4f,UK,2016-09-16,2020-02-20,1661.1,900.0,0.0664,,
5d5173f6-1285-45e5-9b2b-9efa290b4486,US,2018-04-06,2020-02-26,1500.01,400.0,0.0685,,
7db0a12b-f3be-4900-8829-72b91acf2db8,,2019-09-06,,,,,,
60884051-b5f7-4599-a80d-71a82c7de18f,US,2016-10-23,,,,,,
cd6856ef-43bb-416f-b8ea-3f7cadef4c0c,US,2018-11-30,,,,,,
cf66ab6e-3a84-4db5-bce5-656646f01770,US,2017-06-14,2020-02-24,1500.14,1500.0,0.0556,2020-02-26 06:28:15,
352441d4-de23-4623-8e09-ee658ee6e0dc,US,2018-05-10,,,,,,
3b10dfbd-e4cf-4d95-80ec-ad20ca36d074,US,2018-04-12,2020-02-09,1866.68,3100.0,0.0871,,
7f70e8e9-339e-4f94-ad20-6001e34db051,US,2016-09-17,2020-02-29,6856.47,4500.0,0.0702,,
85bba243-8938-4731-8904-8d23c3966900,UK,2018-09-22,2020-02-23,90431.79,138000.0,0.0725,2020-06-24 11:06:30,
3e4d0faa-69ff-4b88-b2e3-59d5bc19d7cd,UK,,2020-02-06,2133.84,2000.0,0.0771,2020-02-11 15:29:43,2020-02-13
ab444459-c2a3-4be0-8eba-7f69a2cc068d,US,2018-09-27,2020-02-08,9391.46,10200.0,0.0765,,
0bd07f4a-9a81-495b-93e3-efd0685549a3,UK,2018-04-26,2020-02-27,140082.98,229400.0,0.0763,,
2ad480aa-e563-4714-9677-f89860729d7f,US,2015-09-28,2020-02-27,3289.87,3900.0,0.0782,,
19480915-3c2b-4214-a085-501cc31dc32f,US,2018-08-12,2020-02-23,3684.34,4900.0,0.0796,,
9a23f4d4-7fcd-4e88-a83f-80f33248236b,UK,2019-01-07,2020-02-12,93349.79,71300.0,0.0604,2020-03-21 20:42:03,
6f832dd6-2e28-4a5e-b7c7-2c320e63afa3,UK,2019-06-16,2020-02-11,27155.3,14700.0,0.083,2020-02-14 21:26:19,
2193ebc3-6b73-463c-a0db-634933c71b62,UK,2018-03-12,,,,,,
b2534f10-eb8e-43a5-bb18-2dd71e577bfb,US,2015-10-11,2020-02-05,1576.94,1500.0,0.0799,2020-04-17 00:13:50,
d6381d01-1b9b-476e-8793-1f13f8c0a90e,US,2017-10-22,2020-02-07,5753.97,2400.0,0.0564,,
fc71f0d8-0c49-4547-a40a-31b396960c9e,US,2017-02-15,2020-02-06,1501.94,2100.0,0.0585,2020-02-21 00:04:32,2020-03-20
31d2801e-5ba6-4935-a3d1-ddda0b9e763d,US,2016-09-21,2020-02-07,40798.89,49400.0,0.0645,2020-03-08 08:55:56,2020-03-15
168588dd-46c7-4e81-9987-3d116aec0dd4,US,2017-08-24,2020-02-12,1525.11,1200.0,0.0632,,
599df1a0-152c-48e5-ab00-3703355d27f9,US,2017-01-03,2020-02-11,1500.36,900.0,0.07,2020-02-14 02:19:21,2020-02-22
5bf5079c-1b0f-4b17-948e-0e9c70e59e0a,US,2017-03-31,2020-02-02,4659.0,2500.0,0.0627,,
b4f272aa-600d-4e16-9a39-95ac51a0c218,US,2017-08-11,,,,,,
3f9d73ce-b2fb-41e1-95a7-b61b5607aeff,US,2016-03-11,2020-02-28,26676.33,26900.0,0.0704,,
8f9208de-0699-48cb-b3ea-85780356c013,UK,2019-05-01,2020-02-01,101395.0,68600.0,0.0487,2020-03-16 18:07:46,
b1e046c0-54b7-4a44-96a1-e1251978941d,US,2018-07-07,2020-02-13,2454.14,3200.0,0.0838,,
519ca4a3-7c62-477c-8fa6-2c205b94fe62,US,2017-12-14,2020-02-11,1500.0,2300.0,0.0581,,
8eadcf45-7bb5-4797-984f-2d36bed1f2f1,US,2019-03-09,2020-02-24,1517.62,700.0,0.0644,,
594cc78d-c656-4258-a69b-51a357713e5f,US,2016-11-07,2020-02-08,109697.66,50100.0,0.063,,
0da33308-7ec5-4ac4-97c0-f51580a803ac,US,2018-11-28,2020-02-27,5916.89,7700.0,0.0779,,
17723a45-0cef-4583-80fe-c23ba80735e6,US,2018-02-22,2020-02-08,1516.35,2200.0,0.0792,,
c66270e2-7bfc-4b67-b586-451aefd36900,US,2016-08-12,2020-02-10,23293.79,22300.0,0.0713,2020-02-16 10:45:49,
4b91bbe6-64da-4441-b75a-b69589e6fb42,US,2018-08-19,2020-02-18,103583.75,180700.0,0.0444,2020-04-04 02:15:48,2020-04-23
270ff3b6-1eb8-4832-8816-e23ceb57cc28,UK,2018-12-03,2020-02-08,1500.88,2300.0,0.0654,,
6a69d3de-cf54-4f34-81f8-c5634a7511dc,UK,2019-01-22,2020-02-24,1500.0,1300.0,0.0678,,
0a6a29dd-f612-4db7-9650-6e4b30d49ed9,US,2018-06-26,2020-02-07,2744.59,1500.0,0.0613,,
525177d3-5651-417c-b277-f53478003d88,US,2016-05-06,,,,,,
3865066a-0228-4c80-92cb-110ea8fe0fef,US,2017-09-25,,,,,,
0240fb8f-bc3d-4614-b0da-f934948ef3ad,UK,2018-08-22,2020-02-02,22452.23,20500.0,0.0645,,
f0423136-c5d6-4694-9798-4b1bc7de80b6,UK,2017-03-29,2020-02-18,1515.12,2900.0,0.0499,,
0f06118d-4c06-4641-96fd-acf3b3d8c31d,US,2019-06-01,2020-02-22,94864.25,106600.0,0.0643,2020-03-13 21:26:45,2020-04-16
cdbe4b9e-805e-444d-8e52-dd30ffefb332,UK,2019-05-31,2020-02-05,3272.65,2900.0,0.0544,,
060a9aeb-252d-4e3d-a11c-9f1726fbd86e,US,2019-09-12,2020-02-26,56987.87,47600.0,0.0806,,
39653609-0321-45bc-bdfa-665d0aa4605e,US,2019-02-16,2020-02-09,8841.8,8300.0,0.0609,2020-03-14 10:37:08,2020-03-14
45fef599-b0eb-48d8-b21c-1036ced4593d,UK,2018-03-16,2020-02-14,11646.35,11600.0,0.0515,,
1b06a791-f3be-4b97-a004-d81427f17398,US,2017-12-08,2020-02-15,86035.39,114200.0,0.0791,2020-04-14 07:46:37,
a9fc3a83-715c-469e-b7c7-05747dc3059e,US,2017-02-15,2020-02-18,104054.32,124200.0,0.0802,,
f840cbcf-220a-4887-8362-3cf83f104d73,US,2018-07-01,2020-02-10,1718.68,2100.0,0.0721,2020-02-18 01:20:02,2020-03-19
4fdbe3d6-55ac-4616-8757-eadddfe16003,US,2017-09-03,2020-02-28,111056.28,139100.0,0.0699,2020-04-15 12:35:09,2020-05-07
c98b706d-d186-450f-b6ba-8507a61a7cce,US,2015-09-16,2020-02-01,6518.84,7000.0,0.0539,,
2fccfb46-df63-4966-81d4-4f54d771f3cd,UK,2018-04-19,2020-02-23,1596.9,2300.0,0.047,,
f90190e1-2307-4bd1-a497-16caf18102a7,UK,2018-07-02,2020-02-18,79891.76,129000.0,0.066,2020-02-27 10:07:35,2020-03-19
1ca9545f-1ef9-404c-b2ed-bf5467f012ba,US,2019-06-23,2020-02-28,15590.81,19700.0,0.0563,2020-04-01 07:56:04,2020-04-06
fb0c0c8b-4676-4e76-8eee-dac79211342f,US,2018-04-29,2020-02-19,133521.93,82000.0,0.0688,,
0c8f58ec-b27d-4569-8d76-35b6f18eed05,US,2019-04-03,2020-02-19,140260.34,190400.0,0.0575,,
b2ce3764-cf25-491d-bac7-654f5e7ab207,US,2019-03-17,2020-02-24,1505.24,2800.0,0.0675,,
ef210e22-40b8-42d1-97ee-3503639635f8,US,2018-01-01,,,,,,
2a206360-1ea4-45ca-962a-6b3f3d14075c,UK,2018-12-12,,,,,,
c781c789-42b9-4992-ad01-b29350166c96,UK,2017-02-04,2020-02-11,105511.57,138200.0,0.0682,2020-04-15 14:29:56,2020-05-26
6049dfe0-f5cc-4084-bd6d-94432a366150,UK,2018-11-18,,,,,,
2b05d4ce-4e0c-4f0e-a1e2-67f0aba5a3d6,US,2019-05-30,2020-02-13,2311.78,1700.0,0.0645,,
9d8b3acc-a605-4381-b1b0-7052bbd0b9e0,US,2018-05-09,2020-02-13,1521.19,1000.0,0.0621,2020-07-14 00:31:50,
ee280694-23cf-410b-9fcb-a1e6284c6b3d,US,2018-12-24,2020-02-14,2190.44,3200.0,0.0599,2020-02-21 15:33:07,2020-02-28
87800c21-41ea-407e-9279-9e6cae0acc67,UK,2018-11-14,2020-02-22,136847.53,234100.0,0.0549,2020-08-11 20:54:27,2020-08-12
c8b9aad1-930d-484e-826e-f9b544843238,US,2016-01-17,2020-02-04,96546.32,33800.0,0.0643,,
2e23d817-c724-4942-bb40-f3de7892261b,US,2018-08-28,2020-02-20,1500.16,1800.0,0.0603,,
dd49a3d5-eecf-4da0-bde7-cb4ef35fe9d3,UK,2016-08-05,2020-02-26,18803.3,23300.0,0.0808,,
c9b24125-5912-497e-a51d-63335efe0304,UK,2017-02-08,2020-02-05,2158.25,1800.0,0.0742,,
259395d0-0cda-4714-9e55-2d4da284f82c,US,2019-12-01,,,,,,
31b9e32a-5112-43a3-9fbf-4468792cbeb8,US,2017-04-26,2020-02-12,14887.7,18000.0,0.0638,,
1832c5fd-b158-40a5-adb5-d057044e41c3,US,2019-03-19,,,,,,
a5b188bb-d213-474d-baed-f901e3ec0a15,US,2017-12-31,2020-02-08,53207.94,69400.0,0.0688,2020-04-05 06:58:27,
bf92bc82-8efe-4ef7-bc04-75f67974cf90,US,2016-12-31,2020-02-01,30342.84,32000.0,0.0588,,
f2477eb1-d2b4-4e53-9980-9b220b71bfd9,US,2018-03-01,2020-02-13,2220.24,2300.0,0.0619,,
3a68052c-8841-4043-819f-02f4141712b7,US,2019-08-28,2020-02-13,97307.77,164200.0,0.054,2020-03-14 20:13:35,2020-03-17
78c8959b-63e4-43e3-ab75-b7f579a1630e,US,,2020-02-14,94264.74,60600.0,0.057,,
db124c0f-288c-4f12-aba8-793fd82ca1fa,US,2019-03-10,,,,,,
dd3f3f86-cd77-42be-bdda-0afb6f6dbf97,,2017-09-05,2020-02-17,20641.09,18300.0,0.0676,2020-02-18 00:34:05,2020-03-14
1c3cd622-67db-4984-9e91-832b9c37fd22,US,2017-03-18,2020-02-26,1500.67,600.0,0.0697,,
b642c91c-cdef-4731-b1cc-9f98fe17f603,UK,2017-10-01,2020-02-26,107346.9,212400.0,0.0652,2020-03-06 14:28:57,2020-03-28
b76cc45a-8d36-4017-b446-4b3054d6d380,US,2017-09-05,2020-02-26,47702.93,84300.0,0.0659,2020-08-24 00:53:14,2020-09-01
e4be3c43-ae70-46dd-a912-28ebfd75342f,US,2015-10-11,2020-02-19,1673.62,2000.0,0.0498,,
651396ab-59e2-4579-af34-8ecb18188852,UK,2019-08-10,2020-02-16,115858.75,117300.0,0.0604,,
